teacherID,hours,instanceID,isReported,isAssigned
19690917-0022,235,I-3126,,FALSE
19790618-0048,133,I-3126,,FALSE
19921201-0094,107,I-3126,,FALSE
19610918-0027,248,I-3127,,FALSE
19750417-0051,151,I-3127,,FALSE
19900723-0126,107,I-3127,,FALSE
19610623-0005,249,I-3128,,FALSE
19750906-0032,139,I-3128,,FALSE
19910403-0103,135,I-3128,,FALSE
19640414-0013,297,I-3129,,FALSE
19760524-0046,114,I-3129,,FALSE
19921002-0129,80,I-3129,,FALSE
19690513-0015,248,I-3130,,FALSE
19790618-0048,98,I-3130,,FALSE
19690513-0015,251,I-3131,,FALSE
19750331-0036,101,I-3131,,FALSE
19560812-0016,298,I-3132,,FALSE
19790618-0048,138,I-3132,,FALSE
19560705-0025,283,I-3133,,FALSE
19790717-0045,133,I-3133,,FALSE
19690917-0022,229,I-3134,,FALSE
19750722-0060,133,I-3134,,FALSE
19640220-0029,241,I-3135,,FALSE
19790708-0041,127,I-3135,,FALSE
19650303-0019,286,I-3136,,FALSE
19761009-0055,126,I-3136,,FALSE
19620424-0026,231,I-3137,,FALSE
19780815-0047,144,I-3137,,FALSE
19920602-0073,120,I-3137,,FALSE
19640414-0013,283,I-3138,,FALSE
19750331-0036,157,I-3138,,FALSE
19650303-0019,245,I-3139,,FALSE
19760524-0046,119,I-3139,,FALSE
19690917-0022,239,I-3140,,FALSE
19750220-0037,136,I-3140,,FALSE
19580218-0007,225,I-3141,,FALSE
19790702-0038,80,I-3141,,FALSE
19570615-0011,300,I-3142,,FALSE
19790717-0045,153,I-3142,,FALSE
19590129-0004,286,I-3143,,FALSE
19750705-0033,122,I-3143,,FALSE
19900124-0064,103,I-3143,,FALSE
19580218-0007,269,I-3144,,FALSE
19781125-0031,120,I-3144,,FALSE
19660630-0020,279,I-3145,,FALSE
19781217-0053,157,I-3145,,FALSE
19640220-0029,298,I-3146,,FALSE
19750122-0056,119,I-3146,,FALSE
19690917-0022,261,I-3147,,FALSE
19781217-0053,98,I-3147,,FALSE
19650303-0019,242,I-3148,,FALSE
19781125-0031,105,I-3148,,FALSE
19920828-0070,106,I-3148,,FALSE
19640414-0013,249,I-3149,,FALSE
19750906-0032,143,I-3149,,FALSE
19930919-0137,138,I-3149,,FALSE
19560612-0010,231,I-3150,,FALSE
19750122-0056,139,I-3150,,FALSE
19900909-0123,110,I-3150,,FALSE
19610918-0027,249,I-3151,,FALSE
19781217-0053,149,I-3151,,FALSE
19601021-0018,287,I-3152,,FALSE
19790702-0038,96,I-3152,,FALSE
19610918-0027,243,I-3153,,FALSE
19781217-0053,130,I-3153,,FALSE
19900201-0074,89,I-3153,,FALSE
19570615-0011,240,I-3154,,FALSE
19790702-0038,132,I-3154,,FALSE
19930512-0117,107,I-3154,,FALSE
19590129-0004,274,I-3155,,FALSE
19790618-0048,103,I-3155,,FALSE
19580218-0007,284,I-3156,,FALSE
19750512-0043,133,I-3156,,FALSE
19920602-0073,93,I-3156,,FALSE
19650303-0019,277,I-3157,,FALSE
19790717-0045,145,I-3157,,FALSE
19690917-0022,269,I-3158,,FALSE
19781217-0053,136,I-3158,,FALSE
19911025-0091,104,I-3158,,FALSE
19600814-0002,263,I-3159,,FALSE
19750906-0032,120,I-3159,,FALSE
19910214-0084,85,I-3159,,FALSE
19690917-0022,276,I-3160,,FALSE
19780424-0057,144,I-3160,,FALSE
19600529-0021,248,I-3161,,FALSE
19790618-0048,126,I-3161,,FALSE
19640414-0013,265,I-3162,,FALSE
19760524-0046,154,I-3162,,FALSE
19910820-0078,137,I-3162,,FALSE
19580515-0017,225,I-3163,,FALSE
19770713-0042,103,I-3163,,FALSE
19900616-0124,133,I-3163,,FALSE
19590129-0004,251,I-3164,,FALSE
19750331-0036,87,I-3164,,FALSE
19930228-0086,107,I-3164,,FALSE
19580515-0017,220,I-3165,,FALSE
19790702-0038,116,I-3165,,FALSE
19600814-0002,224,I-3166,,FALSE
19750512-0043,136,I-3166,,FALSE
19570826-0012,261,I-3167,,FALSE
19750220-0037,120,I-3167,,FALSE
19650303-0019,251,I-3168,,FALSE
19750331-0036,140,I-3168,,FALSE
19660630-0020,241,I-3169,,FALSE
19770713-0042,107,I-3169,,FALSE
19600529-0021,246,I-3170,,FALSE
19780317-0052,130,I-3170,,FALSE
19690917-0022,247,I-3171,,FALSE
19750722-0060,140,I-3171,,FALSE
19640414-0013,250,I-3172,,FALSE
19760524-0046,144,I-3172,,FALSE
19580515-0017,233,I-3173,,FALSE
19790618-0048,157,I-3173,,FALSE
19580515-0017,252,I-3174,,FALSE
19770224-0058,105,I-3174,,FALSE
19610620-0006,282,I-3175,,FALSE
19750331-0036,115,I-3175,,FALSE
19920917-0109,143,I-3175,,FALSE
19570828-0008,263,I-3176,,FALSE
19760108-0050,82,I-3176,,FALSE
19921208-0097,121,I-3176,,FALSE
19611219-0014,281,I-3177,,FALSE
19750705-0033,150,I-3177,,FALSE
19630126-0001,243,I-3178,,FALSE
19780317-0052,101,I-3178,,FALSE
19900902-0114,133,I-3178,,FALSE
19610620-0006,248,I-3179,,FALSE
19750906-0032,118,I-3179,,FALSE
19620831-0024,251,I-3180,,FALSE
19780815-0047,109,I-3180,,FALSE
19910421-0067,95,I-3180,,FALSE
19620831-0024,279,I-3181,,FALSE
19781130-0054,131,I-3181,,FALSE
19620424-0026,294,I-3182,,FALSE
19760108-0050,94,I-3182,,FALSE
19900321-0080,120,I-3182,,FALSE
19630126-0001,269,I-3183,,FALSE
19750122-0056,152,I-3183,,FALSE
19920226-0075,80,I-3183,,FALSE
19580218-0007,266,I-3184,,FALSE
19790708-0041,97,I-3184,,FALSE
19660630-0020,245,I-3185,,FALSE
19761009-0055,120,I-3185,,FALSE
19580515-0017,230,I-3186,,FALSE
19750906-0032,134,I-3186,,FALSE
19930414-0106,148,I-3186,,FALSE
19620522-0023,291,I-3187,,FALSE
19750705-0033,103,I-3187,,FALSE
19921127-0120,87,I-3187,,FALSE
19570828-0008,260,I-3188,,FALSE
19750705-0033,146,I-3188,,FALSE
19900211-0140,117,I-3188,,FALSE
19610918-0027,266,I-3189,,FALSE
19750331-0036,116,I-3189,,FALSE
19900317-0083,114,I-3189,,FALSE
19610918-0027,272,I-3190,,FALSE
19750102-0059,140,I-3190,,FALSE
19900902-0090,128,I-3190,,FALSE
19570615-0011,270,I-3191,,FALSE
19750417-0051,127,I-3191,,FALSE
19930512-0117,137,I-3191,,FALSE
19690513-0015,237,I-3192,,FALSE
19761024-0034,121,I-3192,,FALSE
19901002-0085,150,I-3192,,FALSE
19560812-0016,271,I-3193,,FALSE
19780815-0047,136,I-3193,,FALSE
19900211-0140,115,I-3193,,FALSE
19690917-0022,236,I-3194,,FALSE
19750512-0043,109,I-3194,,FALSE
19570615-0011,254,I-3195,,FALSE
19761009-0055,94,I-3195,,FALSE
19920122-0065,153,I-3195,,FALSE
19590129-0004,298,I-3196,,FALSE
19771013-0040,89,I-3196,,FALSE
19690917-0022,273,I-3197,,FALSE
19780602-0035,98,I-3197,,FALSE
19620424-0026,260,I-3198,,FALSE
19790717-0045,155,I-3198,,FALSE
19931231-0099,104,I-3198,,FALSE
19561222-0030,263,I-3199,,FALSE
19750102-0059,127,I-3199,,FALSE
19580515-0017,242,I-3200,,FALSE
19750102-0059,117,I-3200,,FALSE
19580218-0007,281,I-3201,,FALSE
19790426-0049,107,I-3201,,FALSE
19600529-0021,240,I-3202,,FALSE
19781217-0053,148,I-3202,,FALSE
19601021-0018,273,I-3203,,FALSE
19750705-0033,120,I-3203,,FALSE
19680712-0028,255,I-3204,,FALSE
19770224-0058,151,I-3204,,FALSE
19900211-0140,93,I-3204,,FALSE
19570615-0011,251,I-3205,,FALSE
19780602-0035,123,I-3205,,FALSE
19900801-0130,94,I-3205,,FALSE
19690917-0022,244,I-3206,,FALSE
19761009-0055,82,I-3206,,FALSE
19910214-0084,99,I-3206,,FALSE
19620424-0026,278,I-3207,,FALSE
19770713-0042,89,I-3207,,FALSE
19911025-0091,110,I-3207,,FALSE
19560812-0016,247,I-3208,,FALSE
19790702-0038,103,I-3208,,FALSE
19920828-0070,125,I-3208,,FALSE
19620424-0026,262,I-3209,,FALSE
19761009-0055,142,I-3209,,FALSE
19610918-0027,279,I-3210,,FALSE
19761024-0034,114,I-3210,,FALSE
19921201-0094,102,I-3210,,FALSE
19560812-0016,227,I-3211,,FALSE
19770713-0042,116,I-3211,,FALSE
19930414-0106,107,I-3211,,FALSE
19630126-0001,280,I-3212,,FALSE
19761009-0055,82,I-3212,,FALSE
19930829-0082,152,I-3212,,FALSE
19600529-0021,255,I-3213,,FALSE
19761024-0034,134,I-3213,,FALSE
19920504-0093,124,I-3213,,FALSE
19660630-0020,279,I-3214,,FALSE
19790702-0038,122,I-3214,,FALSE
19600905-0003,261,I-3215,,FALSE
19750417-0051,132,I-3215,,FALSE
19921201-0094,138,I-3215,,FALSE
19560812-0016,275,I-3216,,FALSE
19750906-0032,116,I-3216,,FALSE
19630126-0001,267,I-3217,,FALSE
19760108-0050,130,I-3217,,FALSE
19660630-0020,295,I-3218,,FALSE
19750417-0051,124,I-3218,,FALSE
19620522-0023,244,I-3219,,FALSE
19750906-0032,103,I-3219,,FALSE
19921208-0097,129,I-3219,,FALSE
19580515-0017,275,I-3220,,FALSE
19750122-0056,96,I-3220,,FALSE
19620424-0026,251,I-3221,,FALSE
19750417-0051,126,I-3221,,FALSE
19660630-0020,238,I-3222,,FALSE
19760108-0050,151,I-3222,,FALSE
19901219-0125,127,I-3222,,FALSE
19650303-0019,268,I-3223,,FALSE
19790702-0038,109,I-3223,,FALSE
19580218-0007,293,I-3224,,FALSE
19761020-0044,146,I-3224,,FALSE
19900124-0064,92,I-3224,,FALSE
19640220-0029,251,I-3225,,FALSE
19780815-0047,109,I-3225,,FALSE
19560612-0010,246,I-3226,,FALSE
19750906-0032,128,I-3226,,FALSE
19611219-0014,241,I-3227,,FALSE
19790426-0049,158,I-3227,,FALSE
19910327-0096,104,I-3227,,FALSE
19690513-0015,232,I-3228,,FALSE
19750417-0051,114,I-3228,,FALSE
19620522-0023,234,I-3229,,FALSE
19790708-0041,102,I-3229,,FALSE
19911025-0091,158,I-3229,,FALSE
19560705-0025,283,I-3230,,FALSE
19750331-0036,130,I-3230,,FALSE
19900317-0083,92,I-3230,,FALSE
19601021-0018,271,I-3231,,FALSE
19750220-0037,106,I-3231,,FALSE
19650303-0019,275,I-3232,,FALSE
19751018-0039,103,I-3232,,FALSE
19610623-0005,260,I-3233,,FALSE
19790426-0049,103,I-3233,,FALSE
19690917-0022,249,I-3234,,FALSE
19780317-0052,125,I-3234,,FALSE
19650303-0019,277,I-3235,,FALSE
19760524-0046,131,I-3235,,FALSE
19560612-0010,239,I-3236,,FALSE
19790717-0045,93,I-3236,,FALSE
19920226-0075,93,I-3236,,FALSE
19620522-0023,266,I-3237,,FALSE
19771013-0040,81,I-3237,,FALSE
19900616-0124,109,I-3237,,FALSE
19601021-0018,260,I-3238,,FALSE
19750331-0036,100,I-3238,,FALSE
19690408-0009,280,I-3239,,FALSE
19760108-0050,94,I-3239,,FALSE
19630126-0001,228,I-3240,,FALSE
19750722-0060,155,I-3240,,FALSE
19930919-0137,82,I-3240,,FALSE
19570826-0012,272,I-3241,,FALSE
19750906-0032,130,I-3241,,FALSE
19620424-0026,260,I-3242,,FALSE
19781217-0053,138,I-3242,,FALSE
19620424-0026,299,I-3243,,FALSE
19760108-0050,133,I-3243,,FALSE
19930302-0135,82,I-3243,,FALSE
19600814-0002,239,I-3244,,FALSE
19790708-0041,89,I-3244,,FALSE
19930906-0110,117,I-3244,,FALSE
19640220-0029,238,I-3245,,FALSE
19781125-0031,123,I-3245,,FALSE
19930414-0106,88,I-3245,,FALSE
19560612-0010,263,I-3246,,FALSE
19750102-0059,125,I-3246,,FALSE
19901108-0087,122,I-3246,,FALSE
19600905-0003,243,I-3247,,FALSE
19761024-0034,118,I-3247,,FALSE
19690408-0009,260,I-3248,,FALSE
19750512-0043,139,I-3248,,FALSE
19910421-0067,123,I-3248,,FALSE
19660630-0020,250,I-3249,,FALSE
19770224-0058,109,I-3249,,FALSE
19630126-0001,262,I-3250,,FALSE
19780424-0057,127,I-3250,,FALSE
19930512-0117,93,I-3250,,FALSE
19570826-0012,240,I-3251,,FALSE
19790717-0045,131,I-3251,,FALSE
19910101-0133,139,I-3251,,FALSE
19650303-0019,230,I-3252,,FALSE
19750512-0043,141,I-3252,,FALSE
19930326-0132,131,I-3252,,FALSE
19610620-0006,262,I-3253,,FALSE
19760524-0046,120,I-3253,,FALSE
19640220-0029,244,I-3254,,FALSE
19750722-0060,156,I-3254,,FALSE
19910822-0122,137,I-3254,,FALSE
19690408-0009,268,I-3255,,FALSE
19781125-0031,141,I-3255,,FALSE
19921208-0097,120,I-3255,,FALSE
19650303-0019,263,I-3256,,FALSE
19780815-0047,127,I-3256,,FALSE
19611219-0014,268,I-3257,,FALSE
19750220-0037,82,I-3257,,FALSE
19690917-0022,228,I-3258,,FALSE
19790618-0048,82,I-3258,,FALSE
19900902-0114,121,I-3258,,FALSE
19611219-0014,272,I-3259,,FALSE
19750722-0060,82,I-3259,,FALSE
19570826-0012,277,I-3260,,FALSE
19750331-0036,109,I-3260,,FALSE
19620424-0026,275,I-3261,,FALSE
19790717-0045,115,I-3261,,FALSE
19590129-0004,242,I-3262,,FALSE
19761020-0044,139,I-3262,,FALSE
19660630-0020,261,I-3263,,FALSE
19790708-0041,126,I-3263,,FALSE
19640220-0029,238,I-3264,,FALSE
19750705-0033,111,I-3264,,FALSE
19630126-0001,249,I-3265,,FALSE
19760108-0050,84,I-3265,,FALSE
19640414-0013,265,I-3266,,FALSE
19761009-0055,122,I-3266,,FALSE
19920320-0121,89,I-3266,,FALSE
19650303-0019,276,I-3267,,FALSE
19760108-0050,89,I-3267,,FALSE
19910817-0092,126,I-3267,,FALSE
19620831-0024,292,I-3268,,FALSE
19790702-0038,135,I-3268,,FALSE
19910122-0077,99,I-3268,,FALSE
19620424-0026,262,I-3269,,FALSE
19781130-0054,136,I-3269,,FALSE
19930512-0117,94,I-3269,,FALSE
19640220-0029,291,I-3270,,FALSE
19750122-0056,125,I-3270,,FALSE
19900317-0083,158,I-3270,,FALSE
19620831-0024,226,I-3271,,FALSE
19790426-0049,120,I-3271,,FALSE
19900511-0134,103,I-3271,,FALSE
19690917-0022,237,I-3272,,FALSE
19790708-0041,148,I-3272,,FALSE
19570828-0008,238,I-3273,,FALSE
19761024-0034,92,I-3273,,FALSE
19570826-0012,246,I-3274,,FALSE
19760524-0046,130,I-3274,,FALSE
19910921-0136,87,I-3274,,FALSE
19610918-0027,295,I-3275,,FALSE
19781130-0054,144,I-3275,,FALSE
19900511-0134,111,I-3275,,FALSE
19690513-0015,227,I-3276,,FALSE
19751018-0039,156,I-3276,,FALSE
19600529-0021,242,I-3277,,FALSE
19780602-0035,134,I-3277,,FALSE
19570826-0012,269,I-3278,,FALSE
19790618-0048,156,I-3278,,FALSE
19910817-0092,91,I-3278,,FALSE
19570828-0008,278,I-3279,,FALSE
19750722-0060,102,I-3279,,FALSE
19610620-0006,221,I-3280,,FALSE
19771013-0040,121,I-3280,,FALSE
19570826-0012,242,I-3281,,FALSE
19770713-0042,114,I-3281,,FALSE
19910403-0103,108,I-3281,,FALSE
19690917-0022,262,I-3282,,FALSE
19770713-0042,115,I-3282,,FALSE
19900307-0105,131,I-3282,,FALSE
19600905-0003,220,I-3283,,FALSE
19780815-0047,136,I-3283,,FALSE
19920504-0093,119,I-3283,,FALSE
19620831-0024,261,I-3284,,FALSE
19780602-0035,132,I-3284,,FALSE
19690513-0015,272,I-3285,,FALSE
19771013-0040,91,I-3285,,FALSE
19560612-0010,242,I-3286,,FALSE
19781125-0031,148,I-3286,,FALSE
19901011-0119,114,I-3286,,FALSE
19601021-0018,266,I-3287,,FALSE
19761009-0055,121,I-3287,,FALSE
19921002-0129,120,I-3287,,FALSE
19560705-0025,235,I-3288,,FALSE
19781130-0054,92,I-3288,,FALSE
19931203-0066,82,I-3288,,FALSE
19580515-0017,299,I-3289,,FALSE
19761024-0034,128,I-3289,,FALSE
19580515-0017,267,I-3290,,FALSE
19781217-0053,126,I-3290,,FALSE
19920206-0072,100,I-3290,,FALSE
19630126-0001,242,I-3291,,FALSE
19790708-0041,141,I-3291,,FALSE
19610620-0006,252,I-3292,,FALSE
19761020-0044,103,I-3292,,FALSE
19931231-0099,131,I-3292,,FALSE
19561222-0030,233,I-3293,,FALSE
19761009-0055,135,I-3293,,FALSE
19570828-0008,240,I-3294,,FALSE
19790702-0038,121,I-3294,,FALSE
19910927-0128,134,I-3294,,FALSE
19640414-0013,233,I-3295,,FALSE
19761020-0044,123,I-3295,,FALSE
19600905-0003,247,I-3296,,FALSE
19760524-0046,83,I-3296,,FALSE
19601021-0018,277,I-3297,,FALSE
19750906-0032,102,I-3297,,FALSE
19900818-0116,126,I-3297,,FALSE
19600905-0003,256,I-3298,,FALSE
19751018-0039,119,I-3298,,FALSE
19560612-0010,245,I-3299,,FALSE
19761009-0055,138,I-3299,,FALSE
19901108-0087,96,I-3299,,FALSE
19580218-0007,255,I-3300,,FALSE
19760524-0046,102,I-3300,,FALSE
19560612-0010,262,I-3301,,FALSE
19780602-0035,124,I-3301,,FALSE
19901026-0111,129,I-3301,,FALSE
19610918-0027,273,I-3302,,FALSE
19760108-0050,86,I-3302,,FALSE
19930302-0135,158,I-3302,,FALSE
19580218-0007,263,I-3303,,FALSE
19750331-0036,132,I-3303,,FALSE
19920206-0072,121,I-3303,,FALSE
19660630-0020,256,I-3304,,FALSE
19761024-0034,137,I-3304,,FALSE
19900307-0105,111,I-3304,,FALSE
19561222-0030,242,I-3305,,FALSE
19750220-0037,108,I-3305,,FALSE
19600905-0003,260,I-3306,,FALSE
19750102-0059,88,I-3306,,FALSE
19920217-0098,102,I-3306,,FALSE
19570615-0011,276,I-3307,,FALSE
19790717-0045,121,I-3307,,FALSE
19560705-0025,255,I-3308,,FALSE
19790618-0048,118,I-3308,,FALSE
19560812-0016,244,I-3309,,FALSE
19770224-0058,134,I-3309,,FALSE
19910101-0133,147,I-3309,,FALSE
19630126-0001,254,I-3310,,FALSE
19750417-0051,100,I-3310,,FALSE
19690917-0022,288,I-3311,,FALSE
19760524-0046,132,I-3311,,FALSE
19921218-0101,127,I-3311,,FALSE
19570828-0008,240,I-3312,,FALSE
19750906-0032,116,I-3312,,FALSE
19600529-0021,277,I-3313,,FALSE
19771013-0040,139,I-3313,,FALSE
19900201-0074,116,I-3313,,FALSE
19561222-0030,291,I-3314,,FALSE
19751018-0039,130,I-3314,,FALSE
19921123-0108,86,I-3314,,FALSE
19590129-0004,241,I-3315,,FALSE
19781217-0053,159,I-3315,,FALSE
19630126-0001,260,I-3316,,FALSE
19780317-0052,114,I-3316,,FALSE
19900723-0126,145,I-3316,,FALSE
19650303-0019,240,I-3317,,FALSE
19760524-0046,140,I-3317,,FALSE
19900701-0138,126,I-3317,,FALSE
19620424-0026,291,I-3318,,FALSE
19750705-0033,135,I-3318,,FALSE
19900124-0064,117,I-3318,,FALSE
19690513-0015,242,I-3319,,FALSE
19760524-0046,107,I-3319,,FALSE
19600905-0003,243,I-3320,,FALSE
19760108-0050,114,I-3320,,FALSE
19901011-0119,126,I-3320,,FALSE
19601021-0018,251,I-3321,,FALSE
19751018-0039,127,I-3321,,FALSE
19921201-0094,104,I-3321,,FALSE
19620522-0023,272,I-3322,,FALSE
19750512-0043,151,I-3322,,FALSE
19580218-0007,292,I-3323,,FALSE
19770713-0042,115,I-3323,,FALSE
19620522-0023,225,I-3324,,FALSE
19781130-0054,89,I-3324,,FALSE
19921201-0094,154,I-3324,,FALSE
19580218-0007,269,I-3325,,FALSE
19781130-0054,82,I-3325,,FALSE
19930326-0132,113,I-3325,,FALSE
19690917-0022,239,I-3326,,FALSE
19780424-0057,157,I-3326,,FALSE
19920316-0107,103,I-3326,,FALSE
19690917-0022,294,I-3327,,FALSE
19750331-0036,128,I-3327,,FALSE
19580515-0017,227,I-3328,,FALSE
19760108-0050,109,I-3328,,FALSE
19601021-0018,271,I-3329,,FALSE
19781125-0031,125,I-3329,,FALSE
19931231-0099,122,I-3329,,FALSE
19690513-0015,243,I-3330,,FALSE
19781125-0031,157,I-3330,,FALSE
19931231-0099,89,I-3330,,FALSE
19610918-0027,259,I-3331,,FALSE
19750331-0036,109,I-3331,,FALSE
19690513-0015,257,I-3332,,FALSE
19781130-0054,138,I-3332,,FALSE
19930919-0137,120,I-3332,,FALSE
19570615-0011,293,I-3333,,FALSE
19780317-0052,133,I-3333,,FALSE
19901002-0085,139,I-3333,,FALSE
19560612-0010,266,I-3334,,FALSE
19770224-0058,153,I-3334,,FALSE
19690513-0015,278,I-3335,,FALSE
19770224-0058,131,I-3335,,FALSE
19610623-0005,223,I-3336,,FALSE
19771013-0040,103,I-3336,,FALSE
19931203-0066,82,I-3336,,FALSE
19560705-0025,249,I-3337,,FALSE
19750906-0032,125,I-3337,,FALSE
19640220-0029,268,I-3338,,FALSE
19761024-0034,123,I-3338,,FALSE
19620424-0026,280,I-3339,,FALSE
19750331-0036,159,I-3339,,FALSE
19910403-0131,107,I-3339,,FALSE
19570828-0008,281,I-3340,,FALSE
19761024-0034,113,I-3340,,FALSE
19921201-0094,126,I-3340,,FALSE
19560612-0010,251,I-3341,,FALSE
19751018-0039,139,I-3341,,FALSE
19901108-0087,107,I-3341,,FALSE
19650303-0019,255,I-3342,,FALSE
19780815-0047,129,I-3342,,FALSE
19900124-0064,135,I-3342,,FALSE
19690917-0022,265,I-3343,,FALSE
19790618-0048,129,I-3343,,FALSE
19910122-0077,141,I-3343,,FALSE
19690408-0009,228,I-3344,,FALSE
19781125-0031,123,I-3344,,FALSE
19620424-0026,271,I-3345,,FALSE
19790618-0048,126,I-3345,,FALSE
19910206-0081,87,I-3345,,FALSE
19561222-0030,276,I-3346,,FALSE
19751018-0039,106,I-3346,,FALSE
19690917-0022,238,I-3347,,FALSE
19750331-0036,157,I-3347,,FALSE
19920917-0109,91,I-3347,,FALSE
19690513-0015,241,I-3348,,FALSE
19750906-0032,129,I-3348,,FALSE
19900701-0113,81,I-3348,,FALSE
19610620-0006,256,I-3349,,FALSE
19751018-0039,128,I-3349,,FALSE
19630126-0001,256,I-3350,,FALSE
19761024-0034,141,I-3350,,FALSE
19690917-0022,269,I-3351,,FALSE
19750220-0037,157,I-3351,,FALSE
19900902-0114,123,I-3351,,FALSE
19560612-0010,282,I-3352,,FALSE
19750102-0059,126,I-3352,,FALSE
19640220-0029,300,I-3353,,FALSE
19790708-0041,102,I-3353,,FALSE
19931226-0118,146,I-3353,,FALSE
19620522-0023,267,I-3354,,FALSE
19781217-0053,135,I-3354,,FALSE
19610620-0006,268,I-3355,,FALSE
19750220-0037,82,I-3355,,FALSE
19561222-0030,268,I-3356,,FALSE
19790717-0045,97,I-3356,,FALSE
19561222-0030,298,I-3357,,FALSE
19770224-0058,106,I-3357,,FALSE
19931231-0099,141,I-3357,,FALSE
19570615-0011,233,I-3358,,FALSE
19750331-0036,125,I-3358,,FALSE
19900307-0105,150,I-3358,,FALSE
19570615-0011,231,I-3359,,FALSE
19760524-0046,84,I-3359,,FALSE
19920505-0115,160,I-3359,,FALSE
19570615-0011,261,I-3360,,FALSE
19770224-0058,122,I-3360,,FALSE
19680712-0028,270,I-3361,,FALSE
19751018-0039,128,I-3361,,FALSE
19650303-0019,234,I-3362,,FALSE
19761009-0055,110,I-3362,,FALSE
19931118-0062,110,I-3362,,FALSE
19680712-0028,277,I-3363,,FALSE
19750906-0032,118,I-3363,,FALSE
19930228-0086,154,I-3363,,FALSE
19620424-0026,285,I-3364,,FALSE
19750705-0033,140,I-3364,,FALSE
19561222-0030,253,I-3365,,FALSE
19750906-0032,100,I-3365,,FALSE
19920217-0098,119,I-3365,,FALSE
19580218-0007,282,I-3366,,FALSE
19750705-0033,103,I-3366,,FALSE
19610620-0006,265,I-3367,,FALSE
19770713-0042,99,I-3367,,FALSE
19921123-0108,156,I-3367,,FALSE
19640414-0013,249,I-3368,,FALSE
19781130-0054,101,I-3368,,FALSE
19590129-0004,242,I-3369,,FALSE
19781217-0053,105,I-3369,,FALSE
19900909-0123,153,I-3369,,FALSE
19620424-0026,235,I-3370,,FALSE
19790618-0048,128,I-3370,,FALSE
19630126-0001,279,I-3371,,FALSE
19751018-0039,112,I-3371,,FALSE
19620424-0026,258,I-3372,,FALSE
19761009-0055,138,I-3372,,FALSE
19560612-0010,253,I-3373,,FALSE
19750417-0051,85,I-3373,,FALSE
19930616-0127,103,I-3373,,FALSE
19570828-0008,251,I-3374,,FALSE
19790702-0038,81,I-3374,,FALSE
19920828-0070,89,I-3374,,FALSE
19570615-0011,256,I-3375,,FALSE
19750906-0032,120,I-3375,,FALSE
19640220-0029,268,I-3376,,FALSE
19760108-0050,125,I-3376,,FALSE
19920122-0065,109,I-3376,,FALSE
19601021-0018,248,I-3377,,FALSE
19790618-0048,126,I-3377,,FALSE
19560812-0016,257,I-3378,,FALSE
19780424-0057,147,I-3378,,FALSE
19570615-0011,279,I-3379,,FALSE
19770713-0042,136,I-3379,,FALSE
19590129-0004,269,I-3380,,FALSE
19750906-0032,123,I-3380,,FALSE
19690408-0009,258,I-3381,,FALSE
19770224-0058,152,I-3381,,FALSE
19640220-0029,222,I-3382,,FALSE
19750906-0032,127,I-3382,,FALSE
19901219-0125,124,I-3382,,FALSE
19600905-0003,229,I-3383,,FALSE
19750102-0059,155,I-3383,,FALSE
19910404-0102,137,I-3383,,FALSE
19560812-0016,252,I-3384,,FALSE
19781130-0054,122,I-3384,,FALSE
19921127-0120,103,I-3384,,FALSE
19580218-0007,300,I-3385,,FALSE
19750722-0060,111,I-3385,,FALSE
19690917-0022,261,I-3386,,FALSE
19761020-0044,130,I-3386,,FALSE
19920320-0121,117,I-3386,,FALSE
19560612-0010,299,I-3387,,FALSE
19750331-0036,135,I-3387,,FALSE
19900619-0076,140,I-3387,,FALSE
19660630-0020,267,I-3388,,FALSE
19780424-0057,139,I-3388,,FALSE
19900119-0104,159,I-3388,,FALSE
19600529-0021,271,I-3389,,FALSE
19770713-0042,87,I-3389,,FALSE
19930414-0106,139,I-3389,,FALSE
19620424-0026,293,I-3390,,FALSE
19781130-0054,83,I-3390,,FALSE
19610623-0005,284,I-3391,,FALSE
19781217-0053,118,I-3391,,FALSE
19680712-0028,272,I-3392,,FALSE
19770224-0058,124,I-3392,,FALSE
19600529-0021,276,I-3393,,FALSE
19780424-0057,101,I-3393,,FALSE
19560812-0016,247,I-3394,,FALSE
19771013-0040,114,I-3394,,FALSE
19601021-0018,238,I-3395,,FALSE
19761009-0055,116,I-3395,,FALSE
19560812-0016,286,I-3396,,FALSE
19761020-0044,141,I-3396,,FALSE
19620522-0023,295,I-3397,,FALSE
19750906-0032,100,I-3397,,FALSE
19580515-0017,220,I-3398,,FALSE
19781217-0053,141,I-3398,,FALSE
19920226-0075,107,I-3398,,FALSE
19561222-0030,236,I-3399,,FALSE
19790426-0049,113,I-3399,,FALSE
19560705-0025,240,I-3400,,FALSE
19780602-0035,129,I-3400,,FALSE
19921218-0101,113,I-3400,,FALSE
19600814-0002,264,I-3401,,FALSE
19790618-0048,103,I-3401,,FALSE
19900211-0140,128,I-3401,,FALSE
19620522-0023,229,I-3402,,FALSE
19750122-0056,131,I-3402,,FALSE
19560612-0010,221,I-3403,,FALSE
19750722-0060,109,I-3403,,FALSE
19900909-0123,140,I-3403,,FALSE
19610918-0027,230,I-3404,,FALSE
19760108-0050,133,I-3404,,FALSE
19570826-0012,242,I-3405,,FALSE
19790618-0048,126,I-3405,,FALSE
19560812-0016,224,I-3406,,FALSE
